count,hour,minute,second,msec,at1,at2,at3,t1,t2,t3,pos1,pos2,pos3,vel1,vel2,vel3
1897,17,51,37,548,0.75,-4.8,1.74,1.76441,-4.25218,1.62852e-07,65.6461,90.4662,0.000686646,1.01349,-0.721664,-0
1898,17,51,37,554,0.36,-5.7,1.62,1.48397,-4.54311,0.905946,65.6564,90.4614,0.000686646,0.826721,-0.671539,-0.0473785
1899,17,51,37,560,0.39,-5.52,1.8,0.53828,-5.84761,-0.106891,65.6653,90.458,0.000686646,0.348816,-0.301437,0.00549316
1900,17,51,37,566,0,-5.82,1.74,0.238231,-6.36702,-0.0327964,65.6742,90.4552,0.000686646,0.144882,-0.155182,-0
1901,17,51,37,572,-0.15,-5.7,1.71,0.00414163,-6.81825,0.00380266,65.6824,90.4546,0.000686646,0,-0.0315857,-0
1902,17,51,37,599,0.96,-3.84,1.71,2.2696,-3.30985,3.11793e-07,65.6982,90.4463,0.00137329,1.27785,-1.5889,-0
1903,17,51,37,605,0.78,-4.32,1.68,2.99421,-2.23756,1.52059e-07,65.6969,90.4353,0.000686646,1.8972,-2.28996,-0
1904,17,51,37,611,1.08,-4.38,1.71,1.8151,-4.23456,1.47742e-07,65.6934,90.423,0.000686646,1.8821,-2.25632,-0
1905,17,51,37,617,1.44,-4.5,1.68,1.50484,-4.82985,0,65.6914,90.4079,-0,2.14783,-2.4733,-0
1906,17,51,37,623,2.31,-4.8,1.74,1.19474,-5.03383,2.74858e-07,65.6927,90.3934,0.00137329,1.80931,-2.28516,-0
1907,17,51,37,629,2.52,-5.34,1.74,0.587942,-5.8495,-0.661996,65.6976,90.379,0.00137329,1.42822,-1.86974,0.0343323
1908,17,51,37,635,2.13,-5.94,1.74,0.611344,-6.36825,3.87105e-07,65.7044,90.3694,0.00205994,1.13022,-1.29295,-0
1909,17,51,37,641,1.62,-6,1.77,0.684385,-6.66498,0.117301,65.714,90.3625,0.00137329,0.843887,-0.670853,-0.00480652
1910,17,51,37,647,0.96,-5.82,1.65,0.761114,-6.85324,0.226951,65.7243,90.3591,0.00137329,0.6427,-0.21492,-0.011673
1911,17,51,37,653,0.6,-5.88,1.74,0.833057,-6.72895,-0.00332706,65.7353,90.3577,0.000686646,0.460052,-0.0995636,-0
1912,17,51,37,659,0.3,-6.12,1.77,0.794385,-6.50934,-0.00808019,65.747,90.355,0.000686646,0.297318,-0.0549316,-0
1913,17,51,37,665,0.21,-6.24,1.8,0.401487,-6.47568,1.23519e-07,65.7594,90.3536,0.000686646,0.101624,-0.0418854,-0
1914,17,51,37,671,-0.18,-6.24,1.77,0.0510784,-6.57561,1.23039e-07,65.7724,90.3522,0.000686646,0,-0.0240326,-0
1915,17,51,37,677,-0.09,-5.46,1.77,0.315663,-5.42773,1.23279e-07,65.7841,90.3529,0.000686646,0.0164795,-0.183334,-0
1916,17,51,37,683,-0.18,-5.28,1.77,1.75588,-4.22501,1.22559e-07,65.793,90.3509,0.000686646,0.606995,-0.764923,-0
1917,17,51,37,689,0.27,-5.22,1.8,2.00272,-3.70999,1.20641e-07,65.7978,90.3454,0.000686646,0.876846,-1.31012,-0
1918,17,51,37,695,0.66,-4.68,1.77,1.99558,-3.61278,0,65.8012,90.3378,-0,1.43166,-1.94183,-0
1919,17,51,37,701,0.51,-4.92,1.74,2.07415,-3.6065,1.14165e-07,65.8019,90.3268,0.000686646,1.77086,-2.46918,-0
1920,17,51,37,707,0.69,-4.86,1.77,1.58097,-4.28462,1.09128e-07,65.7999,90.3124,0.000686646,1.78391,-2.55638,-0
1921,17,51,37,713,1.17,-4.8,1.77,1.50502,-4.66474,1.04092e-07,65.7964,90.298,0.000686646,2.02766,-2.7713,-0
1922,17,51,37,719,1.53,-5.16,1.8,1.3381,-5.02477,9.88151e-08,65.7944,90.2829,0.000686646,1.86562,-2.57973,-0
1923,17,51,37,725,1.89,-5.52,1.8,0.671841,-5.89984,9.35386e-08,65.7951,90.2678,0.000686646,1.40144,-2.11693,-0
1924,17,51,37,731,2.25,-5.46,1.8,0.416084,-6.45651,1.78923e-07,65.7985,90.2561,0.00137329,0.979843,-1.50787,-0
1925,17,51,37,737,1.98,-5.58,1.83,0.548904,-6.77991,1.72207e-07,65.8047,90.2465,0.00137329,0.678406,-0.817795,-0
1926,17,51,37,743,1.44,-5.76,1.8,0.815809,-6.79301,1.6837e-07,65.8115,90.241,0.00137329,0.560303,-0.31723,-0
1927,17,51,37,749,0.93,-5.7,1.83,1.00824,-6.86857,1.66931e-07,65.8225,90.239,0.00137329,0.482025,-0.105743,-0
1928,17,51,37,755,0.51,-5.82,1.89,0.986769,-6.71922,-0.648995,65.8342,90.2383,0.000686646,0.374222,-0.0453186,0.0336456
1929,17,51,37,761,0.36,-5.94,1.74,0.57431,-6.52507,0.0267288,65.8479,90.2369,0.000686646,0.151062,-0.0370789,-0.00137329
1930,17,51,37,767,0.66,-5.28,1.8,0.710001,-5.14644,0.0232904,65.8617,90.2362,0.000686646,0.162048,-0.252686,-0
1931,17,51,37,773,-0.24,-5.46,1.77,1.77839,-4.29973,-0.000950626,65.8768,90.2328,-0,0.771103,-0.720978,-0
1932,17,51,37,800,0.78,-5.28,1.77,2.71118,-2.37032,7.05138e-08,65.8987,90.2019,0.000686646,1.75575,-2.40051,-0
1933,17,51,37,806,1.23,-5.04,1.77,2.47666,-2.04569,6.54772e-08,65.8946,90.1847,-0,2.09084,-3.09746,-0
1934,17,51,37,812,1.56,-5.04,1.8,1.74281,-3.41522,0,65.8919,90.1669,0.000686646,2.26181,-3.66051,-0
1935,17,51,37,818,2.46,-4.02,1.74,1.41047,-3.68819,0.28019,65.8912,90.1463,0.00137329,2.23366,-4.11987,-0.0144196
1936,17,51,37,824,2.79,-4.92,1.95,0.95902,-4.24785,-1.13064,65.8939,90.1215,0.00137329,1.82785,-4.16931,-0.00205994
1937,17,51,37,830,3.09,-5.04,1.8,0.606941,-5.39982,-0.0099815,65.8981,90.1016,0.00137329,1.3932,-3.62549,-0
1938,17,51,37,836,2.85,-4.62,1.86,0.597532,-6.47994,0.0413523,65.9056,90.079,0.00137329,1.15013,-2.97935,-0
1939,17,51,37,842,2.37,-4.68,1.86,0.6912,-6.61438,4.22124e-08,65.9152,90.0604,0.00137329,0.913239,-2.44926,-0
1940,17,51,37,848,1.35,-5.1,1.83,0.84657,-6.64894,3.2139e-08,65.929,90.0433,0.000686646,0.820541,-1.83403,-0
1941,17,51,37,854,0.9,-5.4,1.86,0.934336,-6.44117,-0.173629,65.9393,90.033,0.000686646,0.649567,-1.49002,0.00892639
1942,17,51,37,860,0.66,-6.06,1.86,0.785222,-6.36017,8.15468e-09,65.953,90.0233,0.000686646,0.401688,-0.867233,-0
1943,17,51,37,866,0.39,-6,1.83,0.548396,-6.5826,0.00617907,65.9681,90.0172,0.000686646,0.190887,-0.406494,-0
1944,17,51,37,872,0,-6,1.8,0.190253,-6.83513,0,65.9859,90.0144,-0,0.0453186,-0.119476,-0
1945,17,51,37,878,-1.02,-5.88,1.59,0.460566,-7.24287,1.01916,66.0031,90.0137,-0,0.0611115,0.00137329,-0.0535583
1946,17,51,37,884,-1.26,-4.8,1.65,0.749583,-5.71478,0.867849,66.0148,90.0144,-0.000686646,0.0947571,-0.148315,-0.0453186
1947,17,51,37,890,-1.23,-4.86,1.74,1.59603,-4.21417,-0.237373,66.0189,90.013,-0,0.505371,-0.74913,0.0102997
1948,17,51,37,896,0,-4.74,1.65,1.63922,-3.66258,1.2569,66.0175,90.0082,-0,0.576782,-1.31287,-0.0686646
1949,17,51,37,902,0.9,-4.62,1.89,1.81293,-3.63351,-1.26917,66.0127,89.9986,-0,1.14395,-1.91093,0.0679779
1950,17,51,37,908,0.87,-4.98,1.74,2.28654,-3.61723,-0.0475313,66.0031,89.9856,0.000686646,1.707,-2.46368,-0
1951,17,51,37,914,0.93,-5.28,1.74,1.78275,-4.26213,0.047056,65.9942,89.9718,0.000686646,1.72073,-2.54402,-0
1952,17,51,37,920,1.17,-5.64,1.77,1.02388,-5.60487,-1.46305e-08,65.9873,89.9581,0.000686646,1.46393,-2.04758,-0
1953,17,51,37,926,2.04,-5.1,1.8,0.390069,-6.53397,-0.0133646,65.9825,89.9492,0.00137329,0.815048,-1.41449,0.000686646
1954,17,51,37,932,2.61,-5.46,1.83,0.166863,-6.64601,-4.12531e-08,65.9811,89.9409,0.00137329,0.376968,-0.8535,-0
1955,17,51,37,938,2.82,-5.1,1.89,0.64681,-6.77238,0.000475247,65.9818,89.9368,0.00205994,0.302811,-0.281525,-0
1956,17,51,37,944,2.37,-5.16,1.86,1.26247,-6.95309,-2.20656e-08,65.9853,89.9368,0.000686646,0.463486,-0.10025,-0
1957,17,51,37,950,1.65,-5.1,1.77,1.47852,-7.1107,0.557605,65.9935,89.9368,0.00137329,0.605621,0.00411987,-0.0288391
1958,17,51,37,956,1.17,-5.1,1.83,1.31835,-6.84654,-2.23054e-08,66.0038,89.9361,0.000686646,0.591888,-0,-0
1959,17,51,37,962,1.23,-4.38,1.8,1.24195,-5.6524,-0.0199631,66.0162,89.9341,-0,0.645447,-0.133209,-0
1960,17,51,37,967,0.9,-5.22,1.68,1.58685,-4.17047,1.2763,66.0271,89.9306,0.000686646,0.990143,-0.783463,-0.0679779
1961,17,51,37,973,0.36,-5.82,1.83,1.38397,-4.30039,0,66.0436,89.9258,-0,0.829468,-0.811615,-0
1962,17,51,37,979,0.24,-5.7,1.8,0.472884,-5.67809,-0.047056,66.0608,89.9217,0.000686646,0.294571,-0.416794,-0
1963,17,51,37,985,-0.42,-6,1.8,0.0677436,-6.21344,0,66.0745,89.9183,-0,0.10231,-0.223846,-0
1964,17,51,38,16,-0.63,-6.3,1.77,-1.39047,-6.93909,0,66.0738,89.9162,-0,-0.617294,-0.0343323,-0
1965,17,51,38,22,-0.36,-6.3,1.77,-1.08835,-7.00153,-2.90211e-08,66.0642,89.9169,0.000686646,-0.493698,-0,-0
1966,17,51,38,28,0.48,-5.22,1.8,-0.078411,-6.37038,-2.87812e-08,66.0546,89.9176,0.000686646,-0.248566,-0.044632,-0
1967,17,51,38,34,1.5,-4.56,1.8,1.79508,-4.30833,-2.87812e-08,66.0436,89.9176,0.000686646,0.278091,-0.679779,-0
1968,17,51,38,40,1.8,-4.14,1.77,2.38179,-3.76258,-5.99608e-08,66.032,89.9142,0.00137329,1.02036,-1.13708,-0
1969,17,51,38,46,2.16,-4.86,1.8,1.94976,-4.50068,-6.37983e-08,66.021,89.9087,0.00137329,1.07048,-1.18172,-0
1970,17,51,38,52,2.73,-5.1,1.8,0.982119,-5.58194,-6.85952e-08,66.0162,89.9018,0.00137329,0.766983,-0.794449,-0
1971,17,51,38,58,3.3,-5.04,1.83,0.633459,-6.28401,-7.09936e-08,66.0155,89.8984,0.00137329,0.466232,-0.361176,-0
1972,17,51,38,64,2.61,-5.1,1.83,1.02376,-6.59414,-1.09369e-07,66.0203,89.8956,0.00205994,0.574036,-0.142822,-0
1973,17,51,38,70,1.71,-4.98,2.01,1.46196,-6.87533,-1.22814,66.0292,89.8956,0.00137329,0.740891,-0.0336456,0.0652313
